timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0003049677776399569,8790016.0,0.30496777763995686,879001.6000000001,0.0,1.0,6.01458333333332,66.73799188726633,0.0,0.0003049677776399569,1.0,0.4724753182513606
t_1,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0002671828191268192,8830976.0,0.2671828191268192,883097.6000000001,0.0,1.0,6.06550925925923,66.92150669051892,-3.778495851313769e-05,0.0002671828191268192,1.0,0.4343603396643283
t_2,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0002308237507234531,8884224.0,0.2308237507234531,888422.4,0.0,1.0,6.007407407407413,66.9672604493364,-3.635906840336608e-05,0.0002308237507234531,1.0,0.39793373252113784
t_3,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00020201756845232425,8908800.0,0.20201756845232424,890880.0,0.0,1.0,5.915740740740688,66.77867300105926,-2.8806182271128863e-05,0.00020201756845232425,1.0,0.3687557482062019
t_4,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00013859935020519825,8810496.0,0.13859935020519826,881049.6000000001,0.0,1.0,5.929166666666703,66.94889397597166,-6.3418218247126e-05,0.00013859935020519825,1.0,0.3017643780036574
t_5,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,9.70834052019164e-05,8810496.0,0.09708340520191641,881049.6000000001,0.0,1.0,6.020601851851765,68.006303073798,-4.151594500328184e-05,9.70834052019164e-05,1.0,0.2590724244536138
t_6,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,6.437700885668272e-05,8839168.0,0.06437700885668272,883916.8,0.0,1.0,6.001157407407405,67.5552124926003,-3.270639634523369e-05,6.437700885668272e-05,1.0,0.2259577761850397
t_7,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,3.759909669369929e-05,8851456.0,0.03759909669369929,885145.6000000001,0.0,1.0,5.978703703703758,67.39726082166354,-2.677791216298343e-05,3.759909669369929e-05,1.0,0.1986434255068657
t_8,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,5.922149978790194e-05,27508736.0,0.05922149978790194,2750873.6,1.0,1.0,6.008101851851791,67.28828641303275,2.1622403094202654e-05,5.922149978790194e-05,0.5,0.5580859000090236
t_9,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00010779906593058863,27508736.0,0.10779906593058863,2750873.6,1.0,1.0,6.0731481481480785,67.69619704052394,4.8577566142686685e-05,0.00010779906593058863,1.0,0.6080395069225557
t_10,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00013849697471456923,27508736.0,0.13849697471456923,2750873.6,1.0,1.0,6.097685185185185,67.17866230602442,3.06979087839806e-05,0.00013849697471456923,1.0,0.6396069852922659
t_11,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00022103529449247464,27508736.0,0.22103529449247464,2750873.6,1.0,1.0,6.033333333333317,66.70158378972562,8.253831977790541e-05,0.00022103529449247464,1.0,0.7244833409618391
t_12,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0002576186222931973,27512832.0,0.2576186222931973,2751283.2,1.0,1.0,6.20902777777772,67.00081986937565,3.658332780072268e-05,0.0002576186222931973,1.0,0.7621769828852504
t_13,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0002941134808335931,27512832.0,0.29411348083359307,2751283.2,1.0,1.0,6.28078703703703,67.95662613631622,3.6494858540395765e-05,0.0002941134808335931,1.0,0.7997056193043137
t_14,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00032258928571428575,27512832.0,0.32258928571428575,2751283.2,1.0,1.0,6.152546296296265,67.48512003302467,2.8475804880692668e-05,0.00032258928571428575,1.0,0.828988048962859
t_15,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00033223356950448066,27512832.0,0.3322335695044807,2751283.2,1.0,1.0,6.417361111111049,67.3457097542466,9.644283790194907e-06,0.00033223356950448066,1.0,0.8389055232143037
t_16,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0002974161455443441,27512832.0,0.2974161455443441,2751283.2,1.0,1.0,6.5729166666665435,67.66671072954381,-3.481742396013656e-05,0.0002974161455443441,1.0,0.8031018375142474
t_17,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00025366697899576363,27512832.0,0.2536669789957636,2751283.2,1.0,1.0,6.779861111111174,67.86129539361352,-4.374916654858047e-05,0.00025366697899576363,1.0,0.7581134026852322
t_18,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00021639955484323796,27512832.0,0.21639955484323797,2751283.2,1.0,1.0,6.797916666666794,68.66784595251654,-3.7267424152525664e-05,0.00021639955484323796,1.0,0.719790316441534
t_19,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00014732216489925985,27512832.0,0.14732216489925984,2751283.2,1.0,1.0,7.0562499999999915,66.94292174857821,-6.907738994397811e-05,0.00014732216489925985,1.0,0.6487561939468287
t_20,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00010560259607850246,27512832.0,0.10560259607850246,2751283.2,1.0,1.0,7.302777777777848,67.01161485780227,-4.1719568820757394e-05,0.00010560259607850246,1.0,0.6058548485942701
t_21,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,6.034817883437834e-05,27512832.0,0.06034817883437834,2751283.2,1.0,1.0,7.298842592592621,66.32198501845518,-4.5254417244124116e-05,6.034817883437834e-05,1.0,0.5593185243273476
t_22,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,3.487262789884624e-05,27512832.0,0.03487262789884624,2751283.2,1.0,1.0,7.326620370370279,68.07184764473092,-2.5475550935532102e-05,3.487262789884624e-05,1.0,0.5331213358226531
t_23,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00031410715702228433,27512832.0,0.3141071570222843,2751283.2,1.0,2.0,7.378935185185227,66.87845167880812,0.0002792345291234381,0.00031410715702228433,1.0,0.8202656497956043
t_24,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00027604002807379266,27402240.0,0.2760400280737927,2740224.0,1.0,2.0,7.116203703703789,67.11359251467506,-3.806712894849167e-05,0.00027604002807379266,1.0,0.779121390263952
t_25,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0002319351831339192,27402240.0,0.2319351831339192,2740224.0,1.0,2.0,6.892592592592592,66.81568082017924,-4.410484493987346e-05,0.0002319351831339192,1.0,0.7337672018586029
t_26,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00020198308685988065,27402240.0,0.20198308685988065,2740224.0,1.0,2.0,6.771527777777791,68.70930170668268,-2.9952096274038547e-05,0.00020198308685988065,1.0,0.7029666623849956
t_27,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.000132430168767507,27402240.0,0.132430168767507,2740224.0,1.0,2.0,6.709953703703675,67.12868550775303,-6.955291809237365e-05,0.000132430168767507,1.0,0.6314435416121243
t_28,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,9.064016224037435e-05,27402240.0,0.09064016224037434,2740224.0,1.0,2.0,6.466435185185233,67.06114186488922,-4.179000652713265e-05,9.064016224037435e-05,1.0,0.5884697632874027
t_29,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,6.213305206057418e-05,27664384.0,0.06213305206057418,2766438.4000000004,1.0,2.0,6.2189814814815065,66.40722044790706,-2.850711017980017e-05,6.213305206057418e-05,1.0,0.5638930746315131
t_30,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004620727902946258,27402240.0,0.4620727902946258,2740224.0,1.0,2.0,6.109027777777854,68.06967365400612,0.0003999397382340516,0.0004620727902946258,1.0,0.9704238414761381
t_31,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004256867420653953,27410432.0,0.4256867420653953,2741043.2,1.0,,,,-3.638604822923052e-05,0.0004256867420653953,1.0,0.933155158010855
t_32,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004186316277892247,27414528.0,0.41863162778922475,2741452.8000000003,1.0,,,,-7.055114276170564e-06,0.0004186316277892247,1.0,0.9259742260327033
t_33,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00045323052342254765,27414528.0,0.45323052342254766,2741452.8000000003,1.0,,,,3.459889563332293e-05,0.00045323052342254765,1.0,0.9615531932257628
t_34,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004488252855659687,27414528.0,0.4488252855659687,2741452.8000000003,1.0,,,,-4.4052378565789655e-06,0.0004488252855659687,1.0,0.9570231696424121
t_35,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00041556610475769376,27414528.0,0.41556610475769373,2741452.8000000003,1.0,,,,-3.325918080827493e-05,0.00041556610475769376,1.0,0.9228218669364967
t_36,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004117883754518083,27414528.0,0.4117883754518083,2741452.8000000003,1.0,,,,-3.7777293058854325e-06,0.0004117883754518083,1.0,0.9189371271325791
t_37,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004383272172514536,27414528.0,0.4383272172514536,2741452.8000000003,1.0,,,,2.6538841799645285e-05,0.0004383272172514536,1.0,0.9462277259926761
t_38,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00044630203412437383,27414528.0,0.4463020341243738,2741452.8000000003,1.0,,,,7.97481687292022e-06,0.00044630203412437383,1.0,0.9544284428854725
t_39,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.000417290168113213,,0.41729016811321296,,,,,,-2.901186601116085e-05,0.000417290168113213,,
t_40,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00042192907693739046,,0.42192907693739046,,,,,,4.638908824177487e-06,0.00042192907693739046,,
t_41,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00043128840168294395,,0.43128840168294397,,,,,,9.35932474555349e-06,0.00043128840168294395,,
t_42,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00045228366568507845,,0.45228366568507844,,,,,,2.0995264002134496e-05,0.00045228366568507845,,
t_43,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00042424368063905324,,0.42424368063905327,,,,,,-2.803998504602521e-05,0.00042424368063905324,,
t_44,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004148920768844624,,0.4148920768844624,,,,,,-9.351603754590863e-06,0.0004148920768844624,,
t_45,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004269083505637347,,0.4269083505637347,,,,,,1.2016273679272334e-05,0.0004269083505637347,,
t_46,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00045993641038771484,,0.4599364103877148,,,,,,3.302805982398013e-05,0.00045993641038771484,,
t_47,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004207168251460348,,0.4207168251460348,,,,,,-3.921958524168005e-05,0.0004207168251460348,,
t_48,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004220650316170122,,0.4220650316170122,,,,,,1.348206470977388e-06,0.0004220650316170122,,
t_49,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.000420552900370917,,0.420552900370917,,,,,,-1.5121312460951637e-06,0.000420552900370917,,
t_50,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00045477184155421756,,0.45477184155421757,,,,,,3.421894118330054e-05,0.00045477184155421756,,
t_51,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00043778785703027306,,0.43778785703027306,,,,,,-1.6983984523944503e-05,0.00043778785703027306,,
t_52,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00043236286577649834,,0.43236286577649835,,,,,,-5.424991253774722e-06,0.00043236286577649834,,
t_53,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004343426394577185,,0.4343426394577185,,,,,,1.979773681220153e-06,0.0004343426394577185,,
t_54,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00047281809431456664,,0.4728180943145666,,,,,,3.847545485684815e-05,0.00047281809431456664,,
t_55,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.000444846941767869,,0.444846941767869,,,,,,-2.7971152546697666e-05,0.000444846941767869,,
t_56,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00044401529936273693,,0.4440152993627369,,,,,,-8.316424051320391e-07,0.00044401529936273693,,
t_57,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.0004520485752507137,,0.4520485752507137,,,,,,8.033275887976753e-06,0.0004520485752507137,,
t_58,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00048622681267813944,,0.48622681267813944,,,,,,3.417823742742575e-05,0.00048622681267813944,,
t_59,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00044772055391317686,,0.44772055391317683,,,,,,-3.850625876496258e-05,0.00044772055391317686,,
t_60,frontend_checkout_replicas_2_users_10,frontend,checkout,2,10,0.00042457641494439923,,0.42457641494439924,,,,,,-2.3144138968777628e-05,0.00042457641494439923,,
